3\xffX axis acceleration,Y axis acceleration,Z axis acceleration,Bicep signal,Shoulder signal,Pectoral signal
335,328,419,48,55,32
336,328,420,65,55,29
335,328,421,63,58,28
337,328,424,65,56,27
337,328,423,64,56,26
337,328,421,57,52,26
337,329,419,62,54,28
338,330,420,66,59,27
338,329,418,57,53,29
338,332,413,61,60,27
336,330,407,69,55,26
335,328,410,59,55,28
335,328,413,56,56,26
335,327,411,62,51,23
334,328,408,67,54,22
334,328,410,53,55,20
334,327,412,58,53,21
334,329,413,60,51,29
334,329,412,51,50,34
334,330,412,60,55,36
332,330,414,53,50,32
333,331,419,59,49,33
333,331,422,57,54,31
335,331,423,57,48,31
335,333,423,51,48,30
334,332,420,52,46,32
333,331,417,41,43,32
333,330,419,64,50,33
334,326,420,68,48,34
333,325,417,66,43,36
332,327,417,58,41,32
332,325,415,69,40,28
331,324,415,60,36,26
332,326,415,60,40,25
331,327,413,56,39,23
332,328,412,61,34,23
332,329,415,70,34,22
333,329,417,64,41,22
332,327,418,65,37,23
334,327,419,59,34,23
332,326,418,56,33,22
332,326,417,66,34,21
333,327,419,66,35,19
333,326,418,52,44,22
332,327,417,53,39,19
332,327,416,60,39,20
334,328,420,66,36,21
334,329,421,55,39,20
334,326,418,59,38,20
334,328,418,58,38,20
334,329,418,55,32,19
335,328,418,46,33,19
335,330,417,50,42,16
333,330,416,58,37,18
334,330,417,54,39,24
335,328,417,42,37,27
334,328,416,52,38,29
335,330,418,54,49,27
334,331,417,58,43,28
334,331,416,54,43,32
333,329,416,58,40,36
333,329,416,54,35,33
334,331,416,67,36,37
334,332,415,52,33,39
334,330,416,44,37,40
332,328,416,47,31,41
332,327,418,50,27,44
330,327,415,43,32,40
329,327,412,40,29,44
329,328,412,68,29,39
329,328,413,71,27,37
330,326,416,63,24,40
331,326,419,51,26,34
330,325,417,54,25,33
331,328,418,53,29,29
332,327,417,45,30,31
331,326,417,35,28,34
332,331,417,53,28,30
330,329,414,58,31,29
329,327,414,61,32,24
327,326,412,49,30,26
327,326,413,48,30,26
326,329,410,42,28,23
325,325,413,38,26,21
325,324,414,43,25,28
325,322,414,49,27,24
325,323,415,53,28,26
325,324,416,73,26,29
326,320,417,73,26,26
326,319,416,61,26,25
327,321,419,65,24,26
327,321,418,64,21,25
327,322,415,56,20,34
327,322,415,62,19,36
328,324,417,67,20,30
328,324,416,66,24,30
328,323,416,60,24,34
328,324,419,53,22,35
329,325,417,52,22,33
329,327,416,53,24,34
329,324,413,49,22,35
328,324,416,49,20,37
328,323,417,47,21,41
328,323,416,39,19,42
328,323,417,41,19,40
329,323,417,36,17,42
328,322,417,35,19,41
329,323,416,46,20,41
328,321,414,43,23,42
328,321,414,41,22,42
328,318,414,35,21,38
329,321,417,39,21,40
331,323,421,47,21,40
328,325,420,41,18,38
327,325,419,35,20,37
327,327,417,35,20,37
326,325,418,42,21,37
327,323,417,37,20,33
327,325,416,39,20,33
326,323,412,41,20,37
326,323,412,42,19,36
326,324,413,38,19,35
326,321,413,36,18,33
327,325,415,35,17,32
327,327,416,32,19,31
327,326,416,33,19,30
326,325,417,33,17,42
328,325,418,36,18,43
327,325,414,32,18,37
326,326,412,33,18,39
326,328,409,30,19,39
326,327,412,38,19,42
326,326,413,34,19,43
325,325,415,39,20,44
324,325,415,38,20,47
326,326,417,37,20,49
325,325,418,32,20,52
325,326,417,30,20,54
326,328,416,31,21,53
326,327,415,29,19,52
325,327,415,28,19,50
326,327,414,27,21,46
325,326,414,33,21,44
327,328,416,40,22,42
326,327,416,35,24,41
326,327,415,39,24,42
325,326,415,33,23,43
327,329,414,36,25,42
325,328,413,44,25,41
326,327,413,36,25,41
326,327,414,32,26,41
325,326,414,31,26,41
325,327,416,44,27,43
326,326,418,53,24,48
325,325,417,43,25,47
326,325,417,33,26,44
326,325,416,31,24,43
326,326,414,35,24,41
325,326,415,36,24,40
326,325,415,30,23,43
326,326,413,34,23,49
326,326,414,32,21,44
325,326,414,30,22,40
327,325,415,31,22,48
326,328,411,37,22,53
328,326,414,45,22,55
326,326,412,51,22,59
328,328,419,44,22,63
328,325,417,39,26,59
329,325,415,52,25,63
329,329,417,46,29,66
329,325,419,39,30,63
329,327,421,32,28,64
331,326,421,43,27,64
332,330,422,40,30,63
331,334,419,35,31,54
331,331,417,39,26,50
330,329,418,47,26,46
330,327,419,39,23,51
329,327,416,34,22,48
330,329,416,35,22,44
329,328,416,32,22,42
328,325,417,27,21,41
329,325,416,30,22,38
328,325,415,25,25,36
328,327,414,28,28,38
328,327,415,31,27,31
328,326,415,30,30,30
328,326,414,34,28,34
328,325,414,32,26,34
329,325,414,36,26,30
329,327,415,33,28,31
330,327,414,31,26,26
328,325,413,33,24,22
329,326,416,43,24,22
328,326,415,39,26,25
329,325,416,34,26,27
329,326,417,32,27,36
328,323,417,27,29,30
330,325,419,30,27,29
330,326,419,27,25,25
330,326,417,30,25,26
331,327,416,26,24,24
331,328,417,24,23,21
331,328,414,26,27,24
331,327,415,23,25,20
330,327,416,30,24,20
330,326,415,31,25,18
331,328,416,40,26,17
330,328,416,34,24,17
330,327,417,31,27,15
330,326,417,36,29,15
331,327,416,34,26,14
330,326,417,35,27,13
330,325,416,37,24,13
330,326,416,38,26,13
329,327,416,35,24,18
330,325,416,28,25,18
329,324,417,30,23,17
330,326,418,30,24,19
331,325,418,30,25,20
330,326,416,30,25,20
330,326,418,32,27,23
331,326,418,29,27,21
330,324,418,25,27,18
330,325,417,30,24,21
330,326,417,28,25,22
331,326,416,28,24,21
331,327,415,23,24,21
332,326,415,25,26,23
331,326,415,27,24,21
332,326,414,23,24,18
331,326,415,24,27,39
331,326,417,25,26,45
331,326,417,22,27,37
332,327,418,28,28,29
331,327,416,25,29,24
331,326,417,27,25,22
332,328,419,27,22,18
331,328,415,29,24,16
331,328,415,26,25,15
330,325,415,29,24,13
332,324,419,40,24,12
331,325,418,35,28,13
331,326,417,31,27,15
331,327,416,28,27,15
331,327,418,30,30,17
331,325,417,28,27,21
332,326,417,25,24,23
332,327,416,25,23,20
331,327,415,25,25,22
332,327,415,24,23,24
332,327,416,25,23,24
331,327,415,24,23,26
333,327,416,35,25,28
332,327,417,35,26,30
331,328,418,31,23,29
332,328,416,33,24,28
332,328,416,33,28,29
331,326,416,33,26,31
331,326,417,31,28,28
330,325,416,31,28,28
330,325,418,42,24,24
330,325,417,42,24,28
330,325,416,35,22,24
330,326,417,36,22,24
331,326,416,37,25,26
330,325,416,41,25,26
330,325,416,34,26,26
330,326,415,33,25,26
331,326,414,31,24,51
331,325,413,32,27,45
330,326,415,28,27,36
331,326,415,28,26,30
330,327,414,28,25,24
330,327,415,33,26,20
330,326,416,29,27,19
329,327,416,27,25,18
331,326,417,32,25,16
331,326,419,29,24,14
330,325,418,31,24,13
329,325,418,30,24,13
330,326,418,28,21,12
331,327,417,25,21,12
330,327,416,32,21,13
331,327,415,33,23,13
332,328,417,28,22,15
331,328,415,30,22,14
332,328,414,25,21,14
332,328,416,32,21,13
331,327,417,31,22,14
331,327,418,30,21,14
331,327,416,30,20,17
331,327,417,30,18,14
330,326,417,25,21,15
331,327,417,36,20,18
330,327,417,32,18,18
329,326,416,27,20,16
330,326,417,29,20,15
330,326,416,29,19,14
330,326,415,25,19,14
330,325,414,29,22,14
329,326,414,32,21,13
331,326,414,33,19,12
330,327,414,44,20,13
331,327,415,42,17,14
331,327,416,39,17,13
331,326,416,37,18,12
330,327,416,35,17,17
331,327,416,32,19,38
331,327,415,37,18,37
331,326,417,31,18,31
332,327,419,35,19,26
332,328,417,33,18,24
332,327,418,34,18,22
331,328,418,36,19,21
332,328,417,39,20,18
333,329,418,38,22,19
332,327,416,39,20,20
332,326,419,37,19,21
332,328,419,35,20,22
332,328,416,31,19,20
332,328,417,31,18,17
331,327,417,30,20,16
331,325,418,30,18,15
331,325,418,36,20,13
332,325,415,37,19,12
332,326,416,41,18,11
330,325,416,44,19,11
331,324,415,41,22,11
330,325,417,39,23,10
331,326,418,35,26,10
330,324,416,34,24,10
330,325,417,30,22,11
332,327,418,34,20,11
329,325,414,42,21,10
330,324,416,35,19,12
330,325,417,31,20,12
330,323,414,30,19,12
329,324,415,28,18,16
331,326,417,29,17,16
329,325,414,27,18,16
329,324,415,28,17,16
329,326,416,34,18,15
331,325,416,31,18,16
330,324,414,33,20,17
330,324,416,29,18,28
331,326,417,32,19,27
329,325,416,36,21,29
330,324,416,37,19,29
330,326,418,32,21,32
330,324,415,29,22,35
330,326,414,28,24,37
330,325,416,33,25,39
330,326,416,30,28,38
329,326,414,29,28,40
330,326,415,34,31,40
330,325,416,41,30,42
330,325,417,36,33,42
330,325,417,32,34,41
331,325,416,29,35,42
329,325,415,36,36,39
330,325,417,31,40,36
330,325,417,29,38,35
330,325,416,30,41,35
330,325,415,31,41,35
331,326,415,29,42,35
331,327,416,25,41,32
331,326,416,28,42,30
330,325,417,30,40,31
331,327,418,32,42,30
331,326,417,31,45,27
331,327,418,27,43,27
330,326,418,29,44,25
331,326,416,29,42,25
331,326,417,28,45,25
331,327,417,28,42,24
330,326,416,27,41,27
331,326,415,23,42,29
331,326,417,29,43,28
331,326,417,29,40,27
330,325,416,26,40,25
330,326,415,27,38,25
330,326,414,27,37,23
330,326,415,31,36,29
330,326,417,27,34,33
330,326,416,27,35,43
331,326,416,26,36,40
330,326,416,26,35,41
331,326,416,27,34,43
331,328,417,26,34,46
331,327,415,27,36,47
331,327,416,29,32,49
330,326,416,27,32,50
331,326,416,24,32,51
331,327,416,24,31,54
330,327,416,25,28,55
331,325,418,26,30,53
330,327,418,25,27,50
330,327,416,27,29,46
331,328,416,27,27,41
331,326,416,26,29,39
332,327,417,27,28,37
332,325,417,28,29,37
330,327,414,35,25,36
331,327,416,31,25,35
331,328,416,36,26,34
330,326,416,34,24,35
331,326,419,35,23,35
331,326,416,33,24,36
331,327,417,33,27,35
330,328,416,36,24,36
330,326,416,33,22,35
331,327,415,29,23,35
330,327,415,35,23,35
331,327,416,43,23,34
328,327,413,35,21,36
331,327,417,33,20,39
332,329,419,36,21,33
330,326,415,36,20,33
330,327,417,31,22,30
330,327,416,33,20,29
330,328,416,41,19,28
330,327,415,38,22,35
331,327,417,33,21,38
331,326,415,34,22,43
330,325,416,42,21,39
331,327,419,36,21,40
331,328,416,33,21,40
331,326,415,30,19,39
331,329,417,37,19,40
331,327,415,35,20,40
330,327,415,30,20,41
332,328,417,35,21,44
331,326,417,36,19,46
331,327,418,33,19,47
331,326,419,27,19,46
331,327,416,23,19,41
331,326,415,25,18,39
331,326,417,28,17,35
331,327,418,26,21,32
331,327,415,27,20,33
331,328,415,30,21,31
332,328,416,30,20,32
332,327,415,27,20,30
332,328,416,30,20,31
331,327,417,27,21,31
332,326,419,24,20,28
332,328,418,22,19,26
331,326,416,20,19,25
332,329,417,24,20,25
332,326,415,22,21,25
331,327,416,28,20,24
332,327,416,31,21,23
331,326,417,31,23,22
332,327,416,32,23,25
331,327,417,34,22,26
332,327,418,38,22,26
331,327,416,35,21,27
332,326,415,39,23,27
333,328,418,33,21,27
331,327,415,36,21,25
331,326,416,33,22,36
331,328,416,29,22,34
332,327,415,30,22,35
332,326,416,26,24,32
332,328,418,25,26,35
331,327,415,27,25,35
332,328,416,26,25,37
332,327,416,22,27,37
333,326,417,22,26,39
332,327,416,20,24,38
332,326,416,21,24,40
332,327,418,25,24,42
333,328,419,24,25,40
332,326,418,22,24,40
332,328,417,25,22,38
332,328,417,26,23,34
331,328,415,24,22,32
332,328,416,23,24,32
332,327,415,26,25,30
331,327,415,28,24,27
331,327,415,27,26,24
332,326,416,28,25,23
331,327,417,27,25,22
330,327,418,29,26,21
331,325,417,30,25,20
331,327,416,30,26,19
331,328,416,28,24,19
331,327,416,34,26,19
331,328,416,32,26,18
332,326,416,31,25,17
332,327,416,26,25,18
331,327,417,30,25,16
331,326,416,30,24,18
332,326,416,27,27,18
331,327,416,33,27,16
331,327,416,31,26,17
331,326,417,25,28,17
331,327,416,23,28,15
331,327,416,43,28,15
331,327,416,40,26,25
331,327,416,33,25,34
331,327,418,30,24,35
331,328,417,26,26,31
331,328,418,25,24,32
331,327,416,26,24,31
331,326,415,23,24,33
331,327,417,23,24,32
330,327,416,26,26,32
331,327,414,23,24,33
331,326,416,30,20,36
331,325,416,28,23,37
331,326,418,27,22,37
331,326,417,33,23,34
331,327,416,36,25,31
332,328,417,38,24,30
332,326,416,41,23,27
331,328,416,34,22,24
333,329,416,45,23,25
332,329,416,39,24,22
332,328,416,34,26,20
332,327,417,28,26,17
332,327,418,25,24,18
332,330,418,42,28,19
331,326,417,37,28,16
331,327,418,31,27,14
332,327,419,29,27,15
331,328,417,27,28,14
330,327,416,30,27,13
332,327,418,34,26,12
332,327,417,34,26,11
333,328,417,35,24,12
331,328,415,39,26,13
331,328,416,41,31,12
332,327,416,59,28,12
331,326,417,54,28,13
331,327,416,45,30,12
331,327,415,41,34,13
331,328,416,45,31,13
330,327,417,41,31,18
330,325,415,34,32,23
330,326,416,29,30,40
331,327,417,50,32,36
330,327,416,44,27,30
331,327,416,40,31,30
331,327,416,35,29,29
331,327,417,34,29,27
331,327,416,31,31,28
331,328,416,26,29,26
332,329,416,22,30,25
331,328,416,21,31,24
332,327,418,24,35,23
331,326,417,31,34,31
330,328,418,27,32,28
331,329,418,35,30,24
331,327,418,33,35,23
330,328,419,30,31,21
332,328,419,28,35,23
330,325,416,26,37,23
329,326,415,25,34,22
330,328,414,25,36,18
329,325,413,24,36,16
330,325,414,22,35,15
332,326,416,25,31,14
331,327,415,27,32,16
330,327,414,24,33,16
332,328,417,30,31,19
332,330,415,33,29,16
332,328,415,38,28,18
331,328,417,32,30,19
333,329,416,39,30,20
331,329,416,41,30,19
332,329,417,33,29,18
332,330,418,37,29,20
332,328,416,37,30,20
332,328,416,37,29,21
331,327,419,33,30,19
333,327,418,30,27,23
331,328,416,29,27,26
331,329,416,30,26,22
331,327,416,28,27,28
330,327,416,26,27,47
330,329,417,23,25,41
330,328,416,25,27,35
331,327,416,31,24,28
331,327,417,27,26,27
330,326,414,25,27,22
331,328,417,24,33,25
331,330,416,32,29,25
331,327,413,27,31,23
330,326,416,22,26,21
331,327,419,24,28,30
330,327,417,26,27,26
330,327,414,28,32,24
331,329,417,35,30,30
330,328,419,30,31,33
329,326,416,31,29,32
330,327,416,35,27,28
331,327,416,44,32,31
330,327,415,36,30,31
331,328,417,32,27,34
331,329,417,29,27,34
331,328,417,25,30,30
330,328,416,29,31,40
331,329,416,23,29,40
331,328,416,24,30,36
330,328,418,25,31,36
331,329,418,23,31,39
330,329,419,20,27,40
330,327,418,31,29,41
329,327,417,30,27,44
330,328,416,27,27,46
329,328,414,28,27,47
330,328,416,43,30,49
328,326,413,42,29,52
329,326,416,39,30,45
329,326,416,46,28,41
331,327,414,38,29,39
330,327,415,32,29,38
331,326,415,33,33,33
330,326,413,34,32,42
330,328,414,32,38,65
330,330,414,34,38,56
331,330,414,37,33,46
330,328,415,39,30,38
331,329,418,37,31,30
330,328,417,33,31,27
330,329,416,31,29,23
331,328,414,29,32,20
330,328,416,34,30,19
330,327,417,33,30,18
330,326,416,32,31,16
330,327,416,34,30,15
330,328,416,33,35,20
330,329,416,32,32,23
331,329,418,35,31,23
330,329,416,28,31,30
328,328,416,31,28,28
329,327,416,28,33,25
329,327,416,29,30,24
330,326,416,27,27,25
327,325,415,25,27,22
329,326,420,30,31,22
330,326,418,28,27,21
329,326,417,26,29,22
329,325,418,25,27,21
329,326,417,27,29,19
328,326,415,29,26,22
329,325,413,35,32,23
328,326,415,46,31,21
329,325,414,38,27,20
329,325,415,35,28,22
330,326,416,32,31,22
329,326,414,34,29,24
329,327,415,38,26,22
329,325,415,33,26,21
329,325,417,39,26,20
330,327,418,41,30,18
329,327,418,39,26,22
328,326,416,34,26,23
328,326,415,33,26,24
328,326,418,28,23,23
329,324,418,24,23,46
328,323,417,24,24,46
328,325,418,22,24,36
329,324,417,24,27,33
329,325,416,30,25,29
328,325,414,29,25,25
329,326,415,30,24,25
328,326,415,26,33,24
329,324,412,23,30,27
329,325,413,24,27,26
328,325,415,23,30,24
329,325,416,23,27,26
328,325,415,33,25,22
329,325,415,37,25,20
330,326,417,33,21,17
329,324,416,32,20,16
329,325,416,36,19,15
329,324,415,43,19,15
329,325,415,53,19,16
329,325,414,47,19,14
330,327,414,38,19,14
329,325,414,38,21,12
330,325,413,35,21,12
330,327,415,29,20,13
329,326,416,24,23,21
329,327,417,23,23,22
329,325,416,28,23,22
329,324,416,23,21,23
328,326,418,23,20,20
327,325,419,27,23,19
328,324,420,23,23,18
329,325,422,32,23,18
329,325,422,29,22,16
331,326,421,24,21,17
329,324,418,27,24,16
329,325,417,25,25,16
329,326,415,23,26,18
329,323,414,23,22,16
330,326,415,25,29,20
330,324,413,25,30,22
330,324,412,26,26,19
330,327,414,30,29,21
329,326,414,27,29,22
329,325,413,28,27,28
329,324,415,25,29,32
329,325,414,27,27,28
330,325,415,30,27,29
330,325,415,31,27,27
330,327,414,28,27,28
330,325,416,27,26,27
329,327,415,24,24,24
329,324,413,24,23,27
329,325,414,28,22,24
331,326,418,32,25,25
330,324,417,27,26,26
329,325,416,23,23,26
329,328,416,20,23,27
329,327,414,25,25,29
329,327,413,39,27,26
329,324,417,37,26,23
328,322,418,34,26,20
329,323,418,32,22,25
329,323,417,30,25,23
328,325,417,31,25,23
328,325,416,31,24,26
328,325,417,30,24,24
329,324,416,26,21,20
329,325,414,21,23,18
329,326,416,19,21,17
330,325,414,19,22,14
330,326,415,20,22,17
331,325,413,37,23,16
329,325,413,35,21,20
329,324,415,34,23,20
331,326,415,31,23,19
329,326,414,33,22,19
330,326,416,38,21,18
329,324,417,32,19,18
330,324,416,32,20,18
329,324,417,37,18,18
329,323,416,35,19,25
329,326,417,31,19,25
329,325,416,33,18,24
328,324,417,35,18,20
328,324,420,36,23,29
328,323,419,40,21,35
328,325,418,38,20,50
329,324,416,37,21,43
329,324,415,32,20,36
329,324,415,29,20,32
328,326,413,32,18,33
329,327,415,28,20,26
329,327,414,26,20,34
330,327,414,30,20,28
329,325,415,24,20,28
329,324,417,23,21,26
329,324,418,23,22,37
328,324,419,21,22,30
329,324,417,22,24,32
328,323,417,22,28,29
329,324,418,26,26,25
329,325,417,28,26,36
328,326,415,27,30,37
330,326,415,25,28,33
330,325,416,23,26,33
330,326,416,38,25,29
328,325,415,32,24,24
330,325,416,34,23,20
328,324,416,26,21,18
328,326,415,24,20,18
328,325,415,25,21,16
329,325,416,38,19,17
329,325,416,33,18,17
329,325,416,29,21,17
329,325,415,33,19,17
329,325,413,35,19,14
329,325,416,37,18,15
329,325,416,33,18,14
328,323,415,40,17,14
328,324,415,39,18,14
328,322,416,38,18,15
329,323,416,43,18,16
328,323,415,43,17,16
328,325,417,35,17,16
329,326,416,30,17,16
329,325,415,35,17,15
329,326,415,35,16,14
329,325,415,29,17,20
329,324,417,30,18,27
330,325,417,36,17,43
328,324,417,33,16,38
329,323,417,50,18,35
328,324,418,58,19,37
330,325,416,52,19,35
330,325,414,41,18,34
329,325,415,40,17,33
329,326,417,37,18,31
330,326,415,34,17,32
330,326,415,31,16,33
330,325,416,29,16,32
329,325,416,28,17,32
330,326,420,31,16,27
330,326,416,40,16,24
329,323,414,39,18,21
329,325,415,36,17,21
329,324,417,42,18,21
328,322,414,39,17,20
330,324,417,35,18,21
328,323,417,31,19,21
327,321,413,26,19,21
329,323,416,28,22,18
328,323,416,26,23,19
328,322,414,23,25,16
328,324,416,32,25,16
329,325,416,31,24,16
329,323,415,26,28,15
330,325,416,31,30,15
330,324,415,31,30,13
330,324,415,28,32,12
329,326,413,28,33,14
328,325,413,27,34,13
331,327,419,30,37,13
330,325,416,26,37,14
328,326,414,27,37,15
333,323,422,24,38,16
328,324,414,24,35,15
329,326,418,24,36,15
329,327,417,33,35,15
330,325,416,35,35,15
330,326,418,30,36,15
329,326,417,26,36,25
329,325,416,24,35,33
330,326,416,25,37,34
330,326,416,26,37,32
330,326,416,25,39,34
329,326,415,23,40,33
330,327,414,21,41,35
330,325,415,21,43,33
330,325,415,21,42,34
329,323,417,20,40,34
330,325,417,26,43,33
329,324,419,22,42,33
329,324,417,23,43,33
329,324,417,21,45,31
330,327,416,19,43,29
329,327,414,20,43,26
333,326,419,20,41,23
330,328,414,22,43,21
329,326,415,25,43,21
330,327,415,24,44,20
330,326,416,24,42,18
329,327,416,25,43,18
329,327,416,24,45,17
332,327,420,20,44,16
331,327,418,24,47,15
330,324,415,23,46,14
330,327,416,22,45,15
330,327,416,20,44,15
330,326,415,25,44,13
330,326,415,27,42,15
330,327,416,24,40,12
330,326,415,27,40,12
329,326,416,27,39,14
329,325,416,24,37,14
329,327,415,25,38,14
330,325,414,23,36,14
330,327,416,24,36,16
330,324,415,21,37,17
329,326,416,22,34,17
329,324,416,24,36,16
329,325,416,24,34,14
329,325,416,25,32,12
330,324,416,29,34,14
329,325,416,25,32,22
329,326,415,23,32,39
330,327,416,29,33,37
329,327,416,28,34,33
328,325,415,25,34,32
328,325,415,28,35,30
